"2014-03-18 13:08:24.178192",96.701,96.526
"2014-03-18 13:08:25.455655",96.7,96.53
"2014-03-18 13:08:26.728179",96.698,96.523
"2014-03-18 13:08:28.000718",96.701,96.527
"2014-03-18 13:08:29.273221",96.701,96.524
"2014-03-18 13:08:30.550489",96.706,96.529
"2014-03-18 13:08:31.823004",96.708,96.526
"2014-03-18 13:08:33.095527",96.701,96.524
"2014-03-18 13:08:34.368086",96.703,96.525
"2014-03-18 13:08:35.640632",96.701,96.527
"2014-03-18 13:08:36.913138",96.7,96.521
"2014-03-18 13:08:38.185883",96.702,96.527
"2014-03-18 13:08:39.458418",96.701,96.527
"2014-03-18 13:08:40.735852",96.701,96.524
"2014-03-18 13:08:42.008413",96.705,96.529
"2014-03-18 13:08:43.280755",96.699,96.525
"2014-03-18 13:08:44.553317",96.701,96.525
"2014-03-18 13:08:45.830646",96.701,96.525
"2014-03-18 13:08:47.103154",96.699,96.527
"2014-03-18 13:08:48.375864",96.704,96.53
"2014-03-18 13:08:49.648408",96.707,96.524
"2014-03-18 13:08:50.925859",96.701,96.524
"2014-03-18 13:08:52.198410",96.704,96.53
"2014-03-18 13:08:53.470933",96.702,96.527
"2014-03-18 13:08:54.743527",96.701,96.533
"2014-03-18 13:08:56.020930",96.701,96.533
"2014-03-18 13:08:57.293475",96.705,96.535
"2014-03-18 13:08:58.566020",96.702,96.522
"2014-03-18 13:08:59.838769",96.701,96.525
"2014-03-18 13:09:01.116028",96.704,96.528
"2014-03-18 13:09:02.388567",96.702,96.528
"2014-03-18 13:09:03.660893",96.702,96.526
"2014-03-18 13:09:04.933403",96.701,96.526
"2014-03-18 13:09:06.210669",96.7,96.526
"2014-03-18 13:09:07.483190",96.701,96.524
"2014-03-18 13:09:08.755708",96.704,96.524
"2014-03-18 13:09:10.028249",96.701,96.524
"2014-03-18 13:09:11.303945",96.701,96.525
"2014-03-18 13:09:12.576449",96.701,96.524
"2014-03-18 13:09:13.848805",96.697,96.525
"2014-03-18 13:09:15.121371",96.703,96.524
"2014-03-18 13:09:16.398362",96.702,96.524
"2014-03-18 13:09:17.670689",96.703,96.528
"2014-03-18 13:09:18.943194",96.698,96.526
"2014-03-18 13:09:20.215726",96.701,96.526
"2014-03-18 13:09:21.493181",96.702,96.526
"2014-03-18 13:09:22.765121",96.705,96.524
"2014-03-18 13:09:24.037743",96.701,96.529
"2014-03-18 13:09:25.310251",96.701,96.525
"2014-03-18 13:09:26.587649",96.705,96.524
"2014-03-18 13:09:27.860219",96.698,96.525
"2014-03-18 13:09:29.132752",96.704,96.525
"2014-03-18 13:09:30.405253",96.7,96.524
"2014-03-18 13:09:31.677857",96.704,96.525
"2014-03-18 13:09:32.950316",96.701,96.524
"2014-03-18 13:09:34.222844",96.697,96.526
"2014-03-18 13:09:35.495374",96.703,96.527
"2014-03-18 13:09:36.772835",96.705,96.53
"2014-03-18 13:09:38.045347",96.699,96.532
"2014-03-18 13:09:39.317947",96.703,96.53
"2014-03-18 13:09:40.590460",96.701,96.527
"2014-03-18 13:09:41.867978",96.705,96.53
"2014-03-18 13:09:43.140425",96.703,96.531
"2014-03-18 13:09:44.412965",96.701,96.527
"2014-03-18 13:09:45.685497",96.704,96.528
"2014-03-18 13:09:46.956630",96.7,96.528
"2014-03-18 13:09:48.229186",96.701,96.529
"2014-03-18 13:09:49.501781",96.697,96.527
"2014-03-18 13:09:50.774441",96.701,96.529
"2014-03-18 13:09:52.051915",96.701,96.526
"2014-03-18 13:09:53.324462",96.701,96.529
"2014-03-18 13:09:54.597031",96.703,96.527
"2014-03-18 13:09:55.869510",96.7,96.533
"2014-03-18 13:09:57.146945",96.703,96.528
"2014-03-18 13:09:58.419477",96.706,96.526
"2014-03-18 13:09:59.692033",96.701,96.527
"2014-03-18 13:10:00.964536",96.707,96.524
"2014-03-18 13:10:02.242019",96.7,96.527
"2014-03-18 13:10:03.514531",96.7,96.527
"2014-03-18 13:10:04.787038",96.704,96.526
"2014-03-18 13:10:06.059586",96.706,96.525
"2014-03-18 13:10:07.337038",96.701,96.529
"2014-03-18 13:10:08.609775",96.699,96.527
"2014-03-18 13:10:09.882272",96.703,96.526
"2014-03-18 13:10:11.155387",96.701,96.524
"2014-03-18 13:10:12.433480",96.701,96.527
"2014-03-18 13:10:13.706037",96.708,96.527
"2014-03-18 13:10:14.978562",96.703,96.525
"2014-03-18 13:10:16.251102",96.701,96.524
"2014-03-18 13:10:17.527043",96.703,96.526
"2014-03-18 13:10:18.799745",96.703,96.527
"2014-03-18 13:10:20.072255",96.702,96.527
"2014-03-18 13:10:21.344794",96.704,96.524
"2014-03-18 13:10:22.622235",96.703,96.517
"2014-03-18 13:10:23.894776",96.697,96.525
"2014-03-18 13:10:25.167300",96.702,96.527
"2014-03-18 13:10:26.440032",96.699,96.525
"2014-03-18 13:10:27.717262",96.702,96.526
"2014-03-18 13:10:28.989808",96.702,96.527
"2014-03-18 13:10:30.262329",96.7,96.526
"2014-03-18 13:10:31.534848",96.701,96.526
"2014-03-18 13:10:32.812101",96.704,96.522
"2014-03-18 13:10:34.084618",96.7,96.523
"2014-03-18 13:10:35.357152",96.701,96.521
"2014-03-18 13:10:36.629688",96.703,96.526
"2014-03-18 13:10:37.906961",96.7,96.527
"2014-03-18 13:10:39.179479",96.699,96.527
"2014-03-18 13:10:40.451982",96.701,96.526
"2014-03-18 13:10:41.724514",96.7,96.526
"2014-03-18 13:10:43.001973",96.7,96.524
"2014-03-18 13:10:44.274502",96.701,96.526
"2014-03-18 13:10:45.547032",96.7,96.527
"2014-03-18 13:10:46.819389",96.695,96.528
"2014-03-18 13:10:48.095266",96.702,96.524
"2014-03-18 13:10:49.367855",96.705,96.524
"2014-03-18 13:10:50.640357",96.7,96.529
"2014-03-18 13:10:51.912897",96.702,96.524
"2014-03-18 13:10:53.190146",96.699,96.526
"2014-03-18 13:10:54.462867",96.702,96.52
"2014-03-18 13:10:55.735413",96.703,96.529
"2014-03-18 13:10:57.007980",96.705,96.527
"2014-03-18 13:10:58.285395",96.702,96.529
"2014-03-18 13:10:59.557964",96.701,96.528
"2014-03-18 13:11:00.830424",96.703,96.528
